id,nom,nom_developpe,guide_eco,guide_innov,eti,secteur_eco,secteur_innov,adr0,adr1,adr2,cp,ville,cedex,pays,tel1,tel2,fax,email,web,siren,siret,naf,sicovam,forme_juridique,autre_forme_juridique,etablissement,type_structure,actionnaire,nationalite,effectif,annee_effectif,ca,annee_ca,groupe,nationalite_groupe,effectif_groupe,annee_effectif_groupe,ca_groupe,annee_ca_groupe,regroupement,contact_maj_civ,contact_maj_nom,contact_maj_prenom,contact_maj_fonction,contact_maj_email,contact_maj_tel,changed,
4087,GROUPE BERNARD ,NULL,1,0,0,Commerce / Négoce,NULL,NULL,519 av. de Parme,NULL,01006,Bourg-en-Bresse ,cedex,FR,04 74 52 07 00,NULL,04 74 52 08 14,NULL,www.autobernard.com,349039958,34903995800021,7010Z,NULL,SAS,NULL,Siège,Entreprise,Jean-Patrice Bernard,NULL,NULL,NULL,NULL,NULL,Groupe Bernard,NULL,2200,2016,1000 M€,2016,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1504275687,
4088,BERNARD ROYAL DAUPHINE,NULL,1,0,0,Agroalimentaire,NULL,NULL,Quartier Goureyer,NULL,26400,Grane,NULL,FR,04 75 62 79 30,04 75 76 61 50,04 75 62 75 38,NULL,www.royal-bernard.fr,310046610,31004661000013,1012Z,NULL,SA,NULL,Siège,Entreprise,NULL,NULL,280,2016,55 M€,2016,Terrena (via Gastronome),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1489762913,
4089,ETABLISSEMENTS BERNARD - BERNARD TRUCKS,,1,0,0,Commerce / Négoce,NULL,,519 Avenue de Parme,,01000,Bourg-en-Bresse,NULL,FR,04 74 23 46 43,,,,www.bernardtrucks.com,332011287,33201128700221,,,NULL,NULL,NULL,NULL,,,272,2014,NULL,NULL,,,2000,2016,CA  974 M€,2015,CA groupe 2015 : 974 M€,NULL,NULL,NULL,NULL,NULL,NULL,1472998021,
4090,BERTHET LA QUINC'HIGHTECH,,1,0,0,Commerce / Négoce,NULL,ZI du Mont-Blanc,5 rue du Mont-Rond,BP 523,74112,Annemasse ,cedex,FR,04 50 95 45 50,,04 50 95 45 51,info@berthet.fr,www.berthet.fr,796080208,79608020800039,4674A,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,,,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926381,
4091,BERTHOUD AGRICOLE,NULL,1,0,0,Biens d'équipement,NULL,NULL,1 rue de l'Industrie,NULL,69220,Belleville-sur-Saône,NULL,FR,04 74 06 50 50,NULL,04 74 06 50 77,berthoud-agricole@berthoud.com,www.berthoud.com,515720829,51572082900032,2830Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,200,2018,56  M€ \t,2018,Exel industries (51),NULL,3758 ,2018,839 M€,2018,NULL,Mme,Lapeyre,Mathilde,Chargée de communication,m.lapeyrere@berthoud.com,NULL,1562226501,
4092,ALTITUDE CONSEIL,,0,0,0,Conseil / Audit,NULL,,123 BOULEVARD DE LA REPUBLIQUE,,38500,VOIRON,NULL,FR,0614174117,,0478938073,philippe.pastre@altitude-rh.fr,www.altitude-rh.fr,,,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926381,
4093, LYON COMMUNICATION SERVICES - LCS,NULL,0,0,0,Logistique / Transport,NULL,NULL,16, rue de la Quarantaine,NULL,69005,Lyon,NULL,FR,06 60 62 84 69,NULL,04 78 42 90 25,lcs.69@free.fr,lyoncommunicationservices.fr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,2017,NULL,NULL,NULL,française,NULL,NULL,NULL,NULL,NULL,NULL,DU MARAIS,Gilles,DG,lcs.69@free.fr,06 60 62 84 69,1540462951,
4094,BERTHOULY CONSTRUCTION,NULL,1,0,0,Bâtiment / Travaux publics,NULL,NULL,18 rue de Dion Bouton,BP 238,26206 ,Montélimar ,cedex,FR,04 75 00 85 85,NULL,04 75 00 85 87,standard@berthouly.fr,www.berthouly.fr,320940174,32094017400016,4399C,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,65,2017,28,6,2017 ,Viviany (Montélimar-26),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542190130,
4095,BERTHOULY TP,NULL,1,0,0,Bâtiment / Travaux publics,NULL,NULL,18 rue de Dion Bouton,BP 237,26206 ,Montélimar ,cedex,FR,04 75 00 85 85,NULL,04 75 00 85 86,standard@berthouly.fr,www.berthouly.fr,320749997,32074999700013,4312B,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,165,2017,30,3 M€,2017,Viviany (Montélimar, 26),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542190160,
4096,BERTO ALPES,,1,0,0,Logistique / Transport,NULL,ZI des Îles Cordées,80 rue de la Cuche,,38113,Veurey-Voroize,NULL,FR,04 76 53 77 00,,04 76 53 77 02,contact.alpes@groupe-berto.com,www.groupe-berto.com,443826383,44382638300012,4941C,,SAS,NULL,Siège,Entreprise,,,130,NULL,NULL,NULL,Groupe Berto (Avignon),,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926441,
4097,BERTO RHÔNE,,1,0,0,Logistique / Transport,NULL,ZAC des Pierres blanches,av. du Traité de Rome,,69780,Mions,NULL,FR,04 72 47 66 99,,04 78 40 67 29,contact.rhone@groupe-berto.com,www.groupe-berto.com,410478184,41047818400097,4941C,,SAS,NULL,Siège,Entreprise,,,110,NULL,NULL,NULL,Groupe Berto (Avignon),,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926441,
4098,FEDERAL MOGUL IGNITION PRODUCT,NULL,1,0,0,Electrique / Electronique,NULL,NULL,Rue Joanny Desage,NULL,42140,Chazelles-sur-Lyon,NULL,FR,04 77 36 21 50,NULL,01 39 04 20 08,NULL,www.borgwarner.com,449400076,44940007600021,2931Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,310,2016,39,5 M€,2016,Federal Mogul,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1516960575,
4099,BETEM INGÉNIERIE,,1,0,0,Etudes / Ingénierie / Architecture,NULL,,312 rue de Gerland bât. B3,,69007,Lyon,NULL,FR,04 78 96 91 96,,04 78 02 47 05,betem@betem.fr,www.betem.fr,310005392,31000539200025,7112B,,SA,NULL,Etablissement secondaire,Entreprise,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926441,
4100,BML - BETONS DES MONTS DU LYONNAIS,NULL,1,0,0,Bâtiment / Construction,NULL,NULL,Rte de Saint-Symphorien-sur-Coise,BP 8,69850,Saint-Martin-en-Haut,NULL,FR,04 78 48 58 68,NULL,04 78 48 58 45,b.m.l@wanadoo.fr,www.beton-lyon.com,350064226,35006422600029,2363Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,51,2016,46,8 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1528384782,
4101,BÉTON RHÔNE-ALPES ,,1,0,0,Bâtiment / Construction,NULL,,4 rue Aristide Berges,,38080,L'Isle-d'Abeau,NULL,FR,04 74 27 59 00,,04 74 27 59 92,,www.betons-vicat.fr,309918464,30991846400160,2363Z,,SA,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,Vicat,,256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926441,
4102,BIBLIOTHÈQUE MUNICIPALE DE LYON  PART-DIEU,NULL,0,0,0,Etat / Organismes publics,NULL,NULL,30 boulevard Vivier-Merle,NULL,69431,Lyon ,cedex  03,FR,04 78 62 18 00,NULL,NULL,bm@bm-lyon.fr,www.bm-lyon.fr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Secteur public,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1563978261,
4103,BIGNON LEBRAY ET ASSOCIES ,,0,0,0,NULL,NULL,,29 RUE DE BONNEL,,69003,LYON,NULL,FR,04 26 23 00 00,,04 26 23 00 01,,,326226115,32622611500128,,,NULL,NULL,Etablissement secondaire,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1472926441,
4104,GL - ALTESSE,NULL,1,0,0,Biens de consommation,NULL,NULL,NULL,NULL,07310,Saint-Martin-de-Valamas,NULL,FR,04 75 29 02 11,NULL,NULL,altesse.com/fr/nous-contacter,altesse.com/,801 233 925,80123392500032,3212Z,NULL,SAS,Sasu,Siège,Entreprise,NULL,NULL,346,2016,41,4 M€,2016,Renaissance Luxury Group ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1510929745,
4106,BILLION,NULL,1,0,0,Biens d'équipement,NULL,NULL,1 av. Victor Hugo,NULL,01100,Bellignat,NULL,FR,04 74 73 20 00,NULL,04 74 73 20 01,contact@billion.fr,www.billion.fr,350293049,35029304900028,2896Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,162,2016,28,7 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1526643605,
4107,BILLON,NULL,1,0,0,Bâtiment / Travaux publics,NULL,NULL,375 rue Jean Rostand,NULL,26800,Portes-lès-Valence,NULL,FR,04 75 57 07 33,NULL,02 47 68 35 51,contact@billon-sas.com,www.billon-sas.com,437381387,43738138700012,4322B,NULL,SA,NULL,Siège,Entreprise,NULL,NULL,3 106,2017,26,3 M€,2017,Hervé,NULL,2 900,2017,472 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1542190212,
4108,BIOMERIEUX,NULL,1,0,0,Santé,NULL,NULL,376 chemin de l'Orme,NULL,69280,Marcy-l'Étoile,NULL,FR,04 78 87 20 00,NULL,04 78 87 20 90,NULL,www.biomerieux.fr,673620399,673 620 399 00026,2120Z,FR0010096479,SA,NULL,Siège,Entreprise,Detenue à 59% par l'Institut Mérieux,NULL,NULL,NULL,NULL,NULL,Mérieux Alliance,NULL,10400,2017,2488 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1538642134,
4109,BIOMET FRANCE,,1,0,0,Santé,NULL,,58 av. de Lautagne,BP 75,26903,Valence ,cedex,FR,04 75 75 91 00,,04 75 75 91 01,,www.biomet.fr,344472246,34447224600075,3250A,,SARL,NULL,Siège,Entreprise,,,115,NULL,NULL,NULL,Biomet,USA,158,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1472926501,
4110,EUROFINS BIOMNIS,NULL,1,0,0,Santé,NULL,NULL,17-19 avenue Tony Garnier,NULL,69007,Lyon,NULL,FR,04 72 80 10 10,NULL,04 78 72 39 89,NULL,www.biomnis.com,493519904,49351990400038,8690B,NULL,SA,NULL,Siège,Entreprise,NULL,NULL,747,2016,165 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1510324345,
4111,BIOM'UP,NULL,1,0,0,Chimie,NULL,Parc Technologique de Lyon,8 allée Irène Joliot Curie ,NULL,69800,Saint-Priest,NULL,FR,04 86 57 36 10,NULL,04 37 69 00 84,contact@biomup.com,www.biomup.com,481014041,48101404100026,7219Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,60,2017,1,7 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1531398532,
4112,AIM,,0,0,0,Electrique / Electronique,NULL,,21, avenue de la Plaine Fleurie,,38240,MEYLAN,NULL,FR,+33 (0)476901095,,+33 (0)476419636,vleconte@aim-plc.com,www.aim-plc.com,309358919,30935891900020,2651B,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926501,
4113,BIOPOLIS,,0,0,0,Innovation,NULL,,5 av. du Grand Sablon,,38700,La Tronche,NULL,FR,04 76 54 95 60,,04 76 54 95 61,accueil@biopolis.fr,www.biopolis.fr,,,,,NULL,NULL,NULL,Entreprise,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926501,
4114,BISCOTTE PASQUIER AUGA,NULL,1,0,0,Agroalimentaire,NULL,ZI Nord,bd Pierre Desgranges,NULL,42160,Andrézieux-Bouthéon,NULL,FR,04 77 36 50 25,NULL,04 77 36 34 34,NULL,www.pasquier.com,775609290,77560929000074,1072Z,NULL,SAS,NULL,Etablissement secondaire,Entreprise,NULL,NULL,425,2016,105,7 M€,2016,Brioche Pasquier (Les Cerqueux, 49),NULL,3330,2017,669 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1531994482,
4115,BISCUITERIE DE LA TOUR D'ALBON,,1,0,0,Agroalimentaire,NULL,,ZI de Rapon,,26140,Anneyron,NULL,FR,04 75 31 50 41,,04 75 31 57 69,,www.biscuits-bouvard.com,436780217,43678021700028,1072Z,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,Biscuits Bouvard (Ceyzériat, 01),,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926621,
4116,BISCUITS BOUVARD,,1,0,0,Agroalimentaire,NULL,ZAC de la Teppe,73 rue Albert Métras,,01250,Ceyzériat,NULL,FR,04 74 30 00 09,,04 74 25 05 07,info@biscuits-bouvard.com,www.biscuits-bouvard.com,757200100,75720010000027,4636Z,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,,,1200,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926621,
4117,BLACK ET DECKER FRANCE,,1,0,0,Commerce / Négoce,NULL,,5 allée des Hêtres,,69760,Limonest,NULL,FR,04 72 20 39 20,,04 72 20 39 00,,www.blackanddecker.fr,954507521,95450752100316,4669A,,SAS,NULL,Siège,Entreprise,,,125,NULL,NULL,NULL,Black & Decker,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926621,
4118,BLANCHISSERIE MOREL BORDET ,NULL,1,0,0,Maintenance / Nettoyage,NULL,NULL,1 rue Vaucanson,NULL,38170,Seyssinet-Pariset,NULL,FR,04 76 21 21 42,NULL,04 76 21 21 28,bmb@bmb.fr,www.blanchisserie-morel-bordet.fr,057405409,05740540900053,NULL,NULL,SA,NULL,Siège,Entreprise,NULL,NULL,50,2013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1479115840,
4119,BLANCHON,,1,0,0,Chimie,NULL,,28 rue Charles Martin,,69190,Saint-Fons,NULL,FR,04 72 89 06 06,,04 78 67 12 31,,www.blanchon.com,390112886,39011288600010,2030Z,,SA,NULL,Siège,Entreprise,Financière Syntilor (Saint-Fons - 52%),,70,NULL,NULL,NULL,,,250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926621,
4120,BLÉDINA ,NULL,1,0,0,Agroalimentaire,NULL,NULL,81 rue de Sans Souci\n,ZAC du Puy d’Or ,69760,Limonest,cedex,FR,04 81 10 42 00,NULL,NULL,bebe.bledina.com/bledina-conseil/ecrivez-nous,www.bledina.com,301374922,30137492200070,1086Z,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,1491,2017,635,2 M€,2017,Danone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1539263130,
4121,BLEZAT,,1,0,0,Etudes / Ingénierie / Architecture,NULL,,22 rue Seguin,,69002,Lyon,NULL,FR,04 72 41 74 74,,04 72 41 74 73,com.blezat@blezat.com,www.blezat.com,327698163,32769816300059,7112B,,SAS,NULL,Etablissement secondaire,Entreprise,,,45,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926621,
4122,BLONDEAU COMMUNICATION ,NULL,1,0,0,Média,NULL,NULL,40 rue Jules Michelet,NULL,01100,Oyonnax,NULL,FR,04 74 77 29 52,NULL,NULL,journal@lainpact.fr,www.lainpact.fr,384612818, 38461281800011,6420Z,NULL,SA,NULL,Siège,Entreprise,NULL,NULL,NC,NULL,2,76 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1563462041,
4123,ELKEM SILICONES (Ex BLUESTAR SILICONES),NULL,1,0,0,Chimie,NULL,NULL,21 av. Georges Pompidou,NULL,69486,Lyon ,cedex  03,FR,04 72 13 19 00,NULL,04 72 13 19 88,NULL,www.bluestarsilicones.com,420611386,42061138600079,2016Z,NULL,SAS,NULL,Siège,Entreprise,Bluestar,France,1500,2016,525 M€,2016,Bluestar,Chine,3500,2016,800 M€,2016,NULL,M.,BECHET,Corinne,Responsable communicatioon,corinne.bechet@elkem.com,NULL,1538637706,
4124,BM CHIMIE,,1,0,0,Logistique / Transport,NULL,,Savoie Hexapole,,73420,Mery,NULL,FR,04 79 88 54 00,,04 79 88 54 08,,www.geodisbm.com,735520041,73552004100287,4941A,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,Geodis (via Bourgey Montreuil à Mery),,500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926682,
4125,BMCA - LOLA,,0,0,0,Textile / Habillement / Cuir,NULL,,7-9 rue de la Maladière,,38360,Sassenage,NULL,FR,04 76 85 95 75,,,boutique-online@lola.fr,www.lola.fr,383423795,38342379500020,1413Z,,SA,NULL,Siège,Entreprise,Montaigne Fashion Group (75),,35,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926682,
4126,BMV TRANSPORT & LOGISTIQUE,NULL,1,0,0,Logistique / Transport,NULL,NULL,30 Rue Pierre Semard,NULL,69800,Saint-Priest,NULL,FR,04 72 22 20 20,NULL,04 72 22 20 97,NULL,www.bmvirolle.fr,479980914,47998091400010,NULL,NULL,NULL,NULL,Siège,NULL,NULL,NULL,397,2016,117,5 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1504271106,
4127,LES IMAGEURS,NULL,1,0,0,Communication / Evénementiel,NULL,NULL,67 rue Désiré Claude,NULL,42100,Saint-Etienne,NULL,FR,04 77 25 79 98,NULL,NULL,contact@imageurs.com,www.imageurs.com,399562164,39956216400059,6201Z,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541771080,
4128,HERBAROM LABORATOIRE,NULL,1,0,0,Agroalimentaire,NULL,Quartier la Condamine , ZA  26400,NULL,26400,Aouste-sur-Sye  ,NULL,FR,04 75 76 83 16,NULL,NULL,contact@herbarom-laboratoire.com,www.herbarom-laboratoire.com,394280267,39428026700037,2053Z,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,20 à 49,2017,14,6 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1535706116,
4129,LINK TO BUSINESS,NULL,0,0,0,Marketing,NULL,NULL,3 rue des Pins,NULL,38100,Grenoble,NULL,FR,04 38 72 96 20,NULL,04 76 68 20 93,ltb@link-to-business.com,www.link-to-business.com,433825072,43382507200039,7022Z,NULL,SA,NULL,Siège,Entreprise,NULL,NULL,2,2016,0,4 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541754684,
4130,HELIOPSIS,,1,0,0,Logiciels / Services Numériques,NULL,,1 rue de la République,,69001,Lyon,NULL,FR,04 78 94 37 20 ,,,agence@heliopsis.net,www.heliopsis.net,439492703,43949270300046,6202A,,SARL,NULL,Siège,Entreprise,,,7,NULL,NULL,NULL,,,25,NULL,NULL,NULL,NULL,M.,NULL,NULL,NULL,NULL,NULL,1472926682,
4131,BNP PARIBAS DÉVELOPPEMENT DIRECTION RÉGIONALE,NULL,1,0,0,Finance (Assurances / Banques / Bourse / Capital-Dvpt),NULL,NULL,41 rue Grenette,NULL,69213,Lyon ,cedex  02,FR,04 72 56 53 11,NULL,04 72 56 28 32,NULL,www.bnpparibasdeveloppement.com,348540592,34854059200014,NULL,NULL,SA,NULL,NULL,Entreprise,BNP PARIBAS,Française,6,2016,NULL,NULL,BNP PARIBAS,France,30,2015,NULL,NULL,NULL,Mme,BOUYOUCEF,Sabine,Assistante,sabine.bouyoucef@bnpparibas.com,NULL,1541689678,
4133,ENYWARE WEBAGENCE,,1,0,0,Logiciels / Services Numériques,NULL,,4 rue Béranger,,69002,Lyon,NULL,FR,04 78 42 38 43,,04 78 38 18 71,agence@enyware.com,www.enyware.com,424790418,42479041800034,6201Z,,SARL,NULL,Siège,Entreprise,,,7,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926682,
4135,INNOVTEC INGENIERIE,NULL,0,0,0,Etudes / Ingénierie / Architecture,NULL,1 rue des Vergers,Bâtiment 1 - Hall B,NULL,69760,LIMONEST,NULL,FR,04.78.33.33.33,NULL,04.78.33.55.69,contact.innovtec69@orange.fr,www.innovtec-ingenierie.com,753976596,75397659600019,7112B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NOC,Christel,Gérante,cnoc.innovtec@orange-business.fr,0478333333,1522221381,
4136,BOCCARD,,1,0,0,Mécanique / Métallurgie,NULL,,158 av. Roger Salengro,BP 36080,69604,Villeurbanne ,cedex,FR,04 78 93 34 35,,04 78 89 27 29,boccard@boccard.com,www.boccard.com,956501258,95650125800019,3311Z,,SA,NULL,Siège,Entreprise,Famille Boccard (51%),,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1472926741,
4137,AGAMY,NULL,1,0,0,Agroalimentaire,NULL,NULL,La Martinière,NULL,69210,Bully,NULL,FR,04 37 55 50 10,NULL,04 37 55 50 39 ,contact@agamy.fr,www.agamy.fr,510408982,51040898200039,1102B,NULL,SCA,NULL,Siège,Entreprise,NULL,NULL,37,2019,16 M€,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,METELLI,Chloé,Chargée de marketing et communication,chloe.metelli@agamy.fr,NULL,1562164528,
4138,EDF COMMERCE RHÔNE-ALPES AUVERGNE,NULL,1,0,0,Energie,NULL,NULL,196 avenue Thiers,NULL,69461,Lyon ,Cedex 06,FR,04 69 65 61 05 ,NULL,04 69 65 61 06\t,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1542980572,
4139,BODYCOTE,,1,0,0,Mécanique / Métallurgie,NULL,Ilena Park parc technologique de Lyon bât. B2,117 allée des Parcs,,69800,Saint-Priest,NULL,FR,04 37 23 82 00,,04 37 23 82 01,,www.bodycote.com,696780428,69678042800376,2571Z,,SAS,NULL,Siège,Entreprise,,,NULL,NULL,NULL,NULL,,,762,NULL,NULL,NULL,NULL,M.,NULL,NULL,NULL,NULL,NULL,1472926741,
4141,BOIRON,NULL,1,0,0,Santé,NULL,NULL,20 rte Libération,NULL,69110,Sainte-Foy-lès-Lyon,NULL,FR,04 72 16 40 00,NULL,04 72 32 91 54,NULL,www.boiron.com,967504697,96750469700095,2120Z,FR0000061129,SA,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,Boiron,NULL,3 672,2018,604,2 M€,2018,NULL,NULL,NULL,NULL,NULL,boironfinances@boiron.fr,NULL,1562751131,
4142,BOLERO WEB INTELLIGENCE,NULL,1,0,0,Marketing,NULL,NULL,8 rue Victor Hugo,NULL,69002,Lyon,NULL,FR,04 78 84 44 96,NULL,04 78 68 31 67,contact@bolero.fr,www.bolero.fr,477803647,47780364700031,7311Z,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,45,2018,5,2 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,M.,NULL,NULL,NULL,NULL,NULL,1541752577,
4144,BONDUELLE FRESH FRANCE,NULL,1,0,0,Agroalimentaire,NULL,NULL,54 rue Marcel Dassault,NULL,69740,Genas,NULL,FR,04 78 90 34 66,04 72 79 25 25,04 72 79 25 99,groupebonduelle@bonduelle.com,www.bonduelle.com,350326484,35032648400044,1039A,NULL,SAS,SASU,Siège,Entreprise,NULL,NULL,456,2017,124,5 M€,2017,Bonduelle,NULL,2200,2017-2018,437 M€,2017-2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1557411515,
4145,BONLIEU SCENE NATIONALE ,,0,0,0,Culture,NULL,,1 RUE JEAN JAURES,,74007,ANNECY ,cedex,FR,04 50 10 29 29,,04 50 10 27 84,,www.bonlieu-annecy.com/,776532020,77653202000067,,,NULL,NULL,Siège,NULL,,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1472926861,
4146,BONNEVILLE,NULL,0,0,0,Commune,NULL,NULL,Place de l'Hôtel de Ville,BP 139,74136,Bonneville ,cedex,FR,04 50 25 22 00,NULL,04 50 25 22 46,courrier@ville-bonneville.fr,www.bonneville.fr,217400423,21740042300018,NULL,NULL,NULL,NULL,Siège,Secteur public,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mme,NULL,NULL,NULL,NULL,NULL,1542881123,
4150,BONTAZ CENTRE ,NULL,1,0,0,Mécanique / Métallurgie,NULL,NULL,ZI Les Valignons,BP12 - Marnaz,74314,Cluses,Cedex,FR,04 50 89 38 00,NULL,04.50.96.10.38,NULL,bontaz-centre.com/,607020245,60702024500058,2562A,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4000,2017,275 M€,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1525337812,
4151,MMAP - BLLB FRANCE,Marynower Mercier agence partenaire,1,0,0,Marketing,NULL,NULL,37 rue Jaboulay,NULL,69007,Lyon,NULL,FR,04 37 66 56 83,NULL,04 37 70 73 35,contact@mmap.fr,www.mmap.fr,343094470,34309447000063,7311Z,NULL,SARL,NULL,Siège,Entreprise,NULL,NULL,10 à 19,2016,1,1 M€,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,M.,NULL,NULL,NULL,NULL,NULL,1538139429,
4152,BOS EQUIPEMENT HOTELIER ,NULL,1,0,0,Commerce / Négoce,NULL,NULL,57 RUE DES ACACIAS,NULL,73600,MOUTIERS-TARENTAISE,NULL,FR,04 79 24 00 66,NULL,NULL,NULL,NULL,313435000,31343500000036,4669C,NULL,SAS,NULL,Siège,Entreprise,NULL,NULL,120,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1493281230,
